ID,goal,enddate,startdate,coinNum,teamSize,country_region,categories,overallrating,ratingTeam,ratingProduct,platform,acceptingCurrencyNum,whitepaper,video,socialMedia,GitHub,teamLinkedIn,teamPhotos,CEOPhoto
785,N,16-12-2017,16-11-2017,720000000,21,Russia,"Entertainment,Platform,Virtual Reality",3.4,4.2,3,Ethereum,1,1,1,0,1,95%,100%,0
786,N,01-05-2018,23-04-2018,3000000,1,Russia,Entertainment,1.5,1,1,Waves,1,1,1,3,0,8%,100%,0
787,N,03-04-2018,04-03-2018,5236000000,21,Singapore,"Cryptocurrency,Investment,Platform,Smart Contract",3.1,3,2.5,Ethereum,2,1,1,3,1,71%,100%,1
788,N,15-02-2018,01-01-2018,0,4,Denmark,Cryptocurrency,1.5,2,2,Bitcoin,unknown,1,1,0,0,0%,0%,0
789,N,21-03-2018,28-02-2018,0,5,Russia,Infrastructure,2.6,3,3,Ethereum,1,1,0,0,1,0%,100%,1
790,N,16-04-2018,16-06-2018,50000000,14,USA,"Cryptocurrency,Entertainment",2.5,3,2,Ethereum,1,1,0,0,1,71%,100%,1
791,N,01-12-2017,01-11-2017,3000000,6,Russia,"Real estate,Investment",1.4,2,2,Waves,6,0,0,0,0,0%,100%,0
792,Y,07-06-2018,26-04-2018,60000000,20,Malta,"Business services,Cryptocurrency,Platform,Smart Contract",4,5,5,Ethereum,1,1,1,3,1,70%,100%,1
793,Y,12-10-2017,12-09-2017,331700000,12,Russia,Cryptocurrency,3.6,4.6,4.2,Waves,5,1,1,0,0,50%,100%,0
794,N,31-01-2018,12-12-2017,0,7,Germany,"Cryptocurrency,Entertainment",3.5,3,4,Ethereum,5,1,1,0,1,100%,100%,1
795,N,01-11-2017,01-10-2017,65000000,3,Germany,Software,2,0,0,Waves,3,1,0,0,0,100%,100%,0
796,N,01-12-2017,15-10-2017,0,6,Thailand,Real estate,2.4,1,1,Ethereum,1,1,0,0,1,50%,100%,0
797,Y,05-12-2017,06-11-2017,100000000,9,Singapore,"Platform,Other",3.4,3.6,3,Ethereum,1,1,1,3,0,100%,100%,0
798,Y,25-04-2018,25-03-2018,42000000000,21,Switzerland,"Platform,Infrastructure",4,4.4,3.7,Ethereum,1,1,1,3,1,86%,100%,0
799,N,31-01-2018,18-12-2017,350000000,8,Ukraine,Casino & Gambling,2.6,3.4,2.4,Ethereum,1,1,0,0,0,50%,100%,0
800,N,29-04-2018,01-03-2018,4000000000,3,UK,Software,2.3,0,0,Ethereum,1,1,0,0,0,0%,100%,0
801,N,30-05-2018,16-04-2018,355200000,13,Philippines,Platform,2.5,0,0,Ethereum,3,1,0,0,0,69%,100%,1
802,N,30-01-2018,01-12-2017,0,3,Canada,"Platform,Retail",1.8,0,0,Ethereum,1,1,1,0,0,67%,100%,0
803,Y,01-05-2018,31-03-2018,350000000,15,Estonia,Health,4.1,4.1,3.5,Ethereum,2,1,1,2,1,80%,100%,0
804,N,05-12-2017,24-10-2017,150000000,18,USA,"Software,Media,Communication",3,0,0,NEM,unknown,1,0,0,0,44%,100%,0
805,Y,16-08-2017,01-08-2017,1.40E+13,3,China,Platform,3,3,3,Ethereum,unknown,1,0,3,1,0%,100%,1
806,Y,06-01-2017,18-11-2016,100000000,14,Switzerland,Platform,3.4,4.7,5,Ethereum,1,1,1,0,0,62%,92%,0
807,N,26-03-2018,15-01-2018,18000000,8,USA,"Platform,Cryptocurrency,Software,Internet,Media,Smart Contract,Communication,Education",4.3,4.3,4.3,Ethereum,1,1,1,0,1,100%,100%,1
808,N,26-03-2018,26-02-2018,0,6,USA,"Business services,Communication,Platform",2.3,0,0,Ethereum,1,1,0,0,1,50%,50%,1
809,Y,26-10-2017,21-09-2017,140000000,18,Netherlands,"Business services,Platform",3.1,4.2,4.2,Ethereum,2,1,1,0,1,76%,100%,0
810,Y,31-08-2017,15-07-2017,1340000000,5,India,"Cryptocurrency,Investment",2.4,5,4,Ethereum,1,1,0,0,0,100%,100%,1
811,Y,30-04-2018,15-03-2018,7200000,18,United Arab Emirates,"Energy,Investment",3.5,4.5,3.4,Ethereum,3,1,1,3,1,78%,100%,1
812,N,24-02-2018,26-12-2017,0,6,Canada,"Charity,Health",2.1,2.8,1.5,Ethereum,2,1,0,0,0,0%,100%,0
813,N,05-05-2018,10-03-2018,10000000,8,Czechia,"Entertainment,Platform",2.1,3,2,Ethereum,1,1,0,0,1,100%,100%,0
814,Y,16-10-2017,16-09-2017,50000000,10,Singapore,"Cryptocurrency,Platform,Investment,Banking,Real estate",3.5,4,3.3,Ethereum,1,1,1,1,0,100%,100%,0
815,N,14-11-2017,14-10-2017,18200000,13,Greece,"Platform,Software,Business services",2.5,0,0,unknown,1,1,0,0,1,38%,100%,0
816,Y,10-05-2018,26-03-2018,102500000,10,Belize,"Platform,Investment,Real estate",2.8,3.1,3,Ethereum,1,1,1,0,1,100%,100%,0
817,Y,10-02-2018,10-12-2017,100000000,10,Germany,"Business services,Legal,Platform,Smart Contract",3.7,4.1,4.3,Ethereum,unknown,1,1,0,0,40%,100%,0
818,Y,24-12-2017,16-12-2017,106000000,6,Switzerland,"Cryptocurrency,Platform,Banking,Software",3.2,3.8,3.7,Ethereum,1,1,1,0,1,0%,100%,1
819,Y,30-04-2018,01-03-2018,40000000,30,UK,"Big Data,Health,Platform,Smart Contract",4,4.1,3.9,Ethereum,4,1,1,3,1,100%,100%,0
820,Y,30-11-2017,31-10-2017,20000000,8,Russia,"Cryptocurrency,Communication,Internet,Platform",4,4.1,3.8,Ethereum,5,1,1,3,0,89%,89%,0
821,N,02-06-2018,02-05-2018,500,4,UK,"Cryptocurrency,Big Data,Artificial Intelligence,Investment,Platform,Software",2.1,1.5,1,Ethereum,1,1,1,0,1,75%,100%,1
822,Y,01-02-2018,01-02-2018,2307692310,15,Gibraltar,Energy,4,4.2,4.1,Ethereum,1,1,1,3,0,73%,100%,0
823,Y,20-03-2018,01-03-2018,1500000000,18,Switzerland,"Business services,Communication,Internet,Media,Platform",4.7,4.7,4.7,Ethereum,1,1,1,1,0,100%,100%,0
824,N,31-01-2018,06-11-2017,24999,10,Estonia,"Platform,Business services,Investment,Real estate,Cryptocurrency",2.3,0,0,Ethereum,5,1,1,0,0,90%,90%,0
825,Y,24-11-2017,09-11-2017,125000000,10,Japan,Platform,3.5,3.8,2.8,Ethereum,2,1,1,3,1,100%,100%,0
826,Y,17-08-2017,17-07-2017,1000000000,9,Israel,Platform,1.8,0,0,Ethereum,unknown,1,1,0,0,0%,0%,0
827,N,15-05-2018,02-04-2018,400000000,15,Singapore,"Business services,Infrastructure",3.4,3.4,3.4,Ethereum,1,1,1,1,1,81%,100%,0
828,N,06-12-2017,01-11-2017,0,8,Russia,"Platform,Manufacturing",2.1,0,0,Ethereum,3,1,0,0,0,0%,100%,0
829,N,30-11-2017,25-10-2017,0,15,USA,"Platform,Software",3.1,0,0,Ethereum,1,1,1,0,0,100%,100%,0
830,N,24-12-2017,05-12-2017,0,11,Russia,"Platform,Entertainment",3,3,3,Ethereum,1,1,1,0,1,0%,100%,1
831,Y,15-04-2018,15-01-2018,45000000,5,Russia,"Cryptocurrency,Retail,Business services",2.8,4,3,ThePower,2,1,1,0,1,0%,100%,0
832,N,29-03-2018,01-03-2018,40000000,10,Belarus,"Business services,Infrastructure",2.9,3,3,Waves,5,1,1,0,1,40%,100%,1
833,Y,18-06-2017,18-05-2017,9476400,4,Switzerland,Banking,2.5,0,0,Ethereum,1,1,1,3,0,100%,100%,0
834,Y,22-12-2017,27-11-2017,50000000,12,Lithuania,"Platform,Communication",4.2,4.3,4.7,Ethereum,3,1,1,0,0,100%,100%,0
835,Y,31-03-2018,19-02-2018,70000000,27,Russia,"Cryptocurrency,Business services,Internet,Platform",3.6,3.9,3.6,Ethereum,3,1,1,3,1,81%,100%,1
836,N,31-01-2018,15-01-2018,30000000,16,USA,"Platform,Cryptocurrency,Internet",3.7,4,3.6,Ethereum,1,1,1,0,1,100%,100%,1
837,Y,21-05-2018,04-04-2018,300000000,30,China,Real estate,3.6,5,4,Ethereum,3,1,1,0,0,100%,100%,1
838,N,30-04-2018,01-04-2018,130000000,11,Russia,"Business services,Education,Internet",2.8,3,3,Ethereum,2,1,0,0,1,36%,100%,0
839,Y,18-02-2018,14-02-2018,450000000,53,Israel,Platform,4.1,4.7,4.4,Ethereum,1,1,1,0,0,91%,100%,0
840,Y,04-03-2018,04-01-2018,16800000000,13,UK,"Infrastructure,Platform,Smart Contract,Software",3.8,4.4,3.9,Ethereum,3,1,1,0,0,77%,100%,1
841,Y,22-03-2018,01-03-2018,100000000,10,Seychelles,"Cryptocurrency,Investment,Platform,Smart Contract",4.1,4.2,3.8,Ethereum,1,1,1,3,1,90%,100%,0
842,Y,14-02-2018,30-01-2018,20000000,22,Singapore,"Platform,Business services,Artificial Intelligence,Big Data",2.6,3.1,3.1,Ethereum,6,1,1,0,0,79%,26%,1
843,Y,26-10-2017,10-08-2017,27000000,11,Poland,Cryptocurrency,3,0,0,Ethereum,1,1,1,0,0,0%,100%,1
844,Y,01-12-2017,01-11-2017,24000000,17,Germany,Entertainment,3.8,4,3.7,unknown,2,1,1,3,0,76%,94%,0
845,N,31-01-2018,01-01-2018,0,3,UK,Platform,1.5,0,0,Ethereum,1,0,0,0,0,0%,100%,0
846,N,01-06-2018,17-11-2017,200000000,5,Chile,Real estate,1.6,2,1.6,unknown,2,0,0,0,0,100%,100%,0
847,N,16-05-2018,16-04-2018,150000000,11,Belize,Platform,2.5,4,4,Ethereum,1,1,1,0,1,91%,100%,1
848,Y,04-05-2018,19-04-2018,80000000,12,Malta,Communication,3,0,0,Ethereum,2,1,1,0,0,92%,100%,1
849,N,29-11-2017,08-11-2017,50000000,11,Colombia,"Education,Platform",3.5,4.4,3.4,Ethereum,1,1,1,0,1,100%,100%,1
850,Y,14-01-2018,14-01-2018,6000000000,67,Cayman Islands,Business services,3.5,4,4,Ethereum,unknown,1,1,0,1,18%,100%,0
851,Y,31-03-2018,01-03-2018,260000000,18,Netherlands,"Artificial Intelligence,Platform",3.9,3.4,3.4,NEO,2,1,1,3,1,78%,100%,0
852,N,26-03-2018,05-03-2018,50031000,18,Slovenia,"Platform,Investment,Cryptocurrency,Business services,Smart Contract",3.9,3.9,3.7,Ethereum,1,1,1,1,1,94%,100%,0
853,N,10-06-2018,01-04-2018,187500000,8,Cayman Island,Cryptocurrency,2.5,0,0,Ethereum,4,1,0,0,0,75%,100%,0
854,N,31-10-2017,07-09-2017,0,2,UK,Real estate,2.1,0,0,Ethereum,unknown,1,0,0,0,100%,100%,0
855,Y,14-03-2018,07-02-2018,84000000,6,USA,Software,2,3,1.2,Ethereum,3,1,0,0,0,0%,100%,0
856,Y,10-02-2018,01-02-2018,28672000,18,Singapore,Banking,3.3,0,0,Ethereum,1,1,0,3,1,72%,100%,0
857,N,16-01-2018,01-12-2017,0,10,South Africa,Cryptocurrency,2.9,4,4,Ethereum,1,1,1,0,1,40%,100%,0
858,N,04-11-2017,04-10-2017,70000,5,Australia,Charity,1.9,0,0,Ethereum,1,0,0,0,0,100%,100%,0
859,Y,11-09-2017,11-09-2017,75000000,9,USA,"Investment,Platform",3.3,2.5,2.5,Ethereum,2,1,0,3,1,56%,100%,1
860,N,22-09-2017,08-09-2017,280000000,3,Russia,Communication,2.4,0,0,Ethereum,1,1,0,0,0,100%,100%,0
861,Y,28-10-2017,21-10-2017,100000000,21,USA,"Internet,Cryptocurrency,Artificial Intelligence,Investment,Platform",4.7,4.5,3.9,Ethereum,1,1,1,0,1,90%,100%,0
862,Y,31-03-2018,13-02-2018,400,7,South Africa,"Artificial Intelligence,Cryptocurrency,Investment,Smart Contract",2.6,0,0,Ethereum,3,1,0,0,1,100%,100%,1
863,N,22-05-2018,12-03-2018,570000000,10,USA,"Communication,Internet,Media",3.5,0,0,Ethereum,4,1,1,2,1,58%,100%,0
864,N,25-12-2017,25-11-2017,0,2,Russia,"Platform,Business services",1.5,0,0,Ethereum,1,1,0,0,0,0%,0%,0
865,Y,10-05-2018,17-04-2018,300,40,Slovenia,"Artificial Intelligence,Platform,Retail",4.5,4.6,4.2,Ethereum,1,1,1,2,1,93%,100%,0
866,Y,15-01-2018,15-01-2018,55000000,15,Romania,"Platform,Communication",3.8,4,3.4,Ethereum,2,1,1,3,1,100%,100%,0
867,Y,01-06-2018,21-02-2018,3000000000,23,USA,Health,3.6,0,0,Ethereum,5,1,0,3,1,96%,100%,1
868,Y,06-09-2017,06-09-2017,6000000,7,UK,Entertainment,3.1,3,4,Ethereum,1,1,1,2,1,89%,50%,1
869,Y,10-02-2018,15-01-2018,10000000,9,UK,"Education,Platform",2.3,1.8,1.5,Ethereum,2,1,1,0,0,11%,100%,0
870,Y,30-04-2018,16-04-2018,210000000,21,Costa Rica,"Smart Contract,Platform,Entertainment,Cryptocurrency,Casino & Gambling,Software,Sports",4.8,4.8,4.8,Ethereum,3,1,1,3,1,100%,100%,1
871,Y,16-01-2018,16-01-2018,201000000,23,Liechtenstein,"Platform,Business services,Infrastructure",4,4.5,3.3,Ethereum,1,1,1,0,1,100%,100%,0
872,Y,01-01-2018,30-11-2017,150000000,9,USA,"Platform,Banking,Infrastructure",3.4,3.4,3.3,Ethereum,1,1,1,0,0,44%,100%,1
873,Y,05-05-2018,16-03-2018,3100000000,23,Philippines,Communication,3.2,2.9,3.1,Ethereum,5,1,1,0,1,96%,100%,1
874,Y,15-09-2016,23-08-2016,80000,1,Switzerland,"Platform,Cryptocurrency,Business services",1.3,2.4,2.4,BitShares,unknown,0,1,0,0,0%,0%,0
875,N,09-12-2017,10-11-2017,0,13,UK,"Cryptocurrency,Business services,Banking",2.8,3,3,Ethereum,1,1,1,0,1,100%,100%,0
876,Y,29-09-2017,11-09-2017,462500000,12,Russia,"Platform,Cryptocurrency",1.5,0,0,unknown,1,0,0,0,0,0%,100%,0
877,Y,01-06-2018,01-04-2018,6400000,2,UK,"Cryptocurrency,Investment",2.4,0,0,Ethereum,2,1,1,0,1,100%,100%,1
878,Y,30-03-2018,29-01-2018,45000000,18,Cyprus,"Banking,Business services",2.6,0,0,Ethereum,1,1,1,2,0,89%,100%,0
879,N,31-01-2018,10-01-2018,0,9,Russia,"Platform,Communication",1.6,1.6,1,unknown,unknown,1,0,0,0,0%,100%,0
880,N,31-05-2018,10-05-2018,35000000,5,Russia,"Education,Investment,Smart Contract,Big Data,Banking,Business services,Cryptocurrency",1.4,1.3,1,unknown,unknown,1,0,0,0,0%,100%,0
881,Y,25-05-2018,01-02-2018,1000000000,9,Australia,"Cryptocurrency,Investment",2.5,0,0,Ethereum,2,1,1,0,0,71%,100%,1
882,N,30-11-2017,30-10-2017,13000000,14,Switzerland,"Business services,Platform",2.8,3.2,2.5,Ethereum,1,1,1,0,0,86%,100%,1
883,N,31-05-2018,01-01-2018,500000000,14,UK,"Banking,Cryptocurrency",2.7,2.4,2.5,Ethereum,7,1,1,1,1,100%,100%,0
884,N,01-05-2018,01-12-2017,0,10,Kenya,Business services,1.1,1,1,unknown,unknown,0,0,3,1,40%,0%,0
885,N,31-10-2017,21-10-2017,1000000000,27,USA,"Platform,Communication",3.4,4,3,Ethereum,4,1,1,0,1,29%,100%,0
886,N,29-01-2018,19-12-2017,90000000,6,Finland,Software,2.3,0,0,Ethereum,unknown,1,0,0,1,78%,100%,1
887,N,10-05-2018,11-02-2018,46900000,33,Gibraltar,"Artificial Intelligence,Education,Platform,Virtual Reality",2.6,0,0,Ethereum,2,1,1,0,0,0%,100%,0
888,N,30-04-2018,01-04-2018,115000000,9,USA,Health,3.6,4,3.2,Ethereum,4,1,1,0,1,33%,100%,0
889,N,31-03-2018,01-03-2018,75000000000,6,Russia,"Investment,Real estate",1.6,1.7,1.3,Ethereum,1,0,0,0,0,17%,100%,0
890,N,20-04-2018,29-03-2018,0,11,Netherland,Smart Contract,2.4,0,0,Ethereum,2,1,0,0,0,0%,100%,0
891,Y,24-04-2018,24-02-2018,25000000,6,Romania,"Charity,Cryptocurrency,Platform",2.5,2.4,1.4,Ethereum,4,1,1,2,1,100%,100%,0
892,N,14-09-2017,15-08-2017,0,2,USA,"Media,Platform",3,0,0,Ethereum,1,1,1,0,0,0%,100%,1
893,N,05-02-2018,05-01-2018,0,4,Russia,Cryptocurrency,1.5,0,0,unknown,unknown,1,0,0,0,0%,100%,0
894,N,31-03-2018,01-03-2018,270000000,9,Singapore,"Business services,Platform",2.9,0,0,Ethereum,1,1,1,2,1,44%,100%,0
895,Y,28-05-2018,24-04-2018,130000000,14,Australia,"Business services,Cryptocurrency,Investment,Platform,Retail",2.7,2.8,2.4,Ethereum,4,1,1,0,1,43%,100%,0
896,Y,09-02-2018,07-02-2018,66000000,11,France,"Platform,Banking",3.9,4.5,3.9,Ethereum,1,1,1,2,1,100%,100%,0
897,N,22-04-2018,01-02-2018,10450000,5,USA,Business services,2.1,2,1,Ethereum,1,1,0,0,0,0%,100%,0
898,Y,18-10-2017,18-09-2017,3170000,4,Russia,Infrastructure,2.5,0,0,Ethereum,unknown,1,1,0,1,0%,100%,0
899,Y,27-04-2018,11-04-2018,1,20,Singapore,"Cryptocurrency,Platform",3.3,5,5,unknown,unknown,1,1,2,0,0%,100%,1
900,N,07-11-2017,07-10-2017,0,8,Israel,"Sports,Health,Cryptocurrency",1.7,2,2,Ethereum,1,0,0,0,0,0%,100%,0
901,N,19-01-2018,19-11-2017,0,19,USA,"Platform,Business services",2.1,0,0,Ethereum,1,1,0,0,1,89%,100%,0
902,Y,24-03-2018,15-02-2018,100000000,17,Korea,"Casino & Gambling,Platform",3,0,0,QRC,3,1,1,0,0,0%,100%,0
903,Y,21-07-2017,22-06-2017,30000000,26,China,"Banking,Cryptocurrency",3.7,4,4,Ethereum,1,1,1,2,1,0%,100%,0
904,Y,15-10-2017,15-09-2017,8500000,5,UK,Real estate,2.4,2,2,Bitshares,1,1,0,0,0,0%,100%,1
905,N,27-04-2018,22-01-2018,100000000,4,USA,"Entertainment,Media",2.4,0,0,Ethereum,unknown,1,0,3,0,75%,100%,0
906,N,30-11-2017,30-10-2017,1250200000,12,Belarus,"Platform,Cryptocurrency",3.4,3.9,4.1,Ethereum,1,1,1,0,1,100%,100%,0
907,N,26-05-2018,26-04-2018,50,1,Cayman Islands,"Big Data,Infrastructure,Investment,Platform",3.6,4,3.5,Ethereum,1,1,1,0,1,100%,100%,0
908,Y,16-07-2017,28-06-2017,4.77E+15,10,USA,"Cryptocurrency,Software",2.4,0,0,Ethereum,1,1,1,0,0,0%,100%,0
909,N,29-01-2018,01-12-2017,4000000,3,USA,"Business services,Platform",1.9,0,0,unknown,1,1,1,0,1,100%,100%,0
910,N,26-10-2017,02-10-2017,10000000,10,Australia,"Platform,Other",3.8,4.3,4.2,Ethereum,1,1,1,3,0,80%,100%,1
911,N,31-01-2018,15-11-2017,26600000,20,Cyprus,"Business services,Platform,Cryptocurrency,Banking,Communication",3.3,4.3,3.6,Ethereum,unknown,1,0,0,1,60%,100%,0
912,Y,09-06-2017,26-05-2017,100000000,2,China,Platform,1.5,1.7,1,unknown,4,1,0,0,0,0%,100%,0
913,Y,22-03-2018,22-02-2018,400000000,19,Switzerland,"Business services,Health,Manufacturing,Software",3.8,3.9,3.7,Ethereum,4,1,1,3,0,89%,100%,1
914,Y,01-12-2017,01-11-2017,60000000,15,Russia,"Entertainment,Platform",3.6,2.8,3.5,Ethereum,1,1,1,3,1,71%,100%,1
915,N,15-12-2017,01-12-2017,40000000,10,USA,"Real estate,Cryptocurrency",2.9,4.6,4.6,unknown,1,1,0,0,0,100%,100%,1
916,N,31-01-2018,01-01-2018,40000000,9,Thailand,Platform,3,4.2,3.6,Ethereum,unknown,1,0,0,0,100%,100%,0
917,Y,01-05-2018,19-02-2018,550000000,17,Russia,"Business services,Big Data,Artificial Intelligence,Internet",3.5,5,4,Ethereum,1,1,1,3,1,41%,100%,1
918,N,05-05-2018,20-03-2018,27,14,Netherlands,Charity,2.6,0,0,Ethereum,4,1,1,0,0,100%,100%,0
919,Y,26-01-2018,19-01-2018,275000000,15,British Virgin Islands,"Entertainment,Casino & Gambling",3.3,2.9,3,Ethereum,1,1,1,3,0,93%,100%,1
920,Y,14-03-2018,15-01-2018,50000000,15,Seychelles,"Business services,Communication,Infrastructure,Legal,Retail",3.4,0,0,Ethereum,1,1,1,0,1,100%,100%,0
921,N,10-01-2018,10-12-2017,13300000,2,Switzerland,"Other,Investment",2,0,0,Ethereum,1,1,0,0,0,100%,100%,0
922,N,10-06-2018,30-04-2018,940000000,7,Slovenia,"Banking,Business services",2.5,0,0,Ethereum,1,1,1,0,0,100%,100%,0
923,Y,25-05-2018,25-04-2018,700,26,Seychelles,"Platform,Entertainment,Business services",1.9,1.8,1.6,Ethereum,1,1,1,0,1,0%,100%,1
924,N,26-05-2018,09-04-2018,0,16,Cayman Islands,"Cryptocurrency,Business services,Investment",3.8,4.3,5,Ethereum,4,1,1,0,1,100%,100%,0
925,Y,24-01-2018,15-01-2018,34000000,20,Switzerland,Cryptocurrency,3.3,3.7,3,Ethereum,2,1,1,2,1,100%,100%,1
926,Y,28-02-2018,20-11-2017,650000000,11,China,"Banking,Business services",2.5,3,3.1,Ethereum,1,1,1,0,1,0%,55%,1
927,Y,12-10-2017,13-09-2017,314159265,15,USA,Platform,2.3,2,2,unknown,1,1,1,0,1,93%,100%,0
928,N,14-02-2018,01-02-2018,5000000000,12,United Kingdom,Investment,2.8,0,0,Ethereum,4,1,1,1,0,100%,100%,1
929,N,28-02-2018,30-11-2017,0,3,Belgium,"Platform,Cryptocurrency,Business services,Investment,Software",2.1,0,0,WAVES,2,1,0,0,1,0%,100%,0
930,N,31-05-2018,20-04-2018,16000000,7,Poland,Charity,2.5,2.6,2.3,Ethereum,5,1,0,0,0,57%,100%,0
931,Y,20-12-2017,13-12-2017,450000000,21,Singapore,"Software,Platform,Business services",3.8,4.3,3.4,Ethereum,1,1,1,2,1,100%,100%,0
932,N,15-01-2018,01-12-2017,10000000,16,Ukraine,"Platform,Cryptocurrency,Business services,Investment",2.7,3.3,3.3,Ethereum,3,1,1,0,1,69%,100%,0
933,Y,01-12-2017,16-11-2017,880000000,16,USA,"Infrastructure,Electronics",2.3,4,4,unknown,unknown,1,1,3,1,0%,100%,1
934,N,28-02-2018,01-02-2018,7000000,4,British Virgin Islands,"Business services,Education,Legal,Tourism",2.5,0,0,Ethereum,1,1,1,0,0,100%,100%,0
935,N,14-01-2018,14-12-2017,0,9,Jersey,Cryptocurrency,2.2,3,2,Ethereum,3,1,0,0,1,11%,78%,1
936,N,12-03-2018,12-02-2018,0,6,Panama,Casino & Gambling,1.3,1.8,1.6,unknown,unknown,0,0,0,0,0%,100%,0
937,Y,17-04-2017,19-03-2017,6666666,1,Switzerland,"Entertainment,Platform,Cryptocurrency",1.2,1,1,unknown,1,0,1,0,0,0%,100%,0
938,Y,20-04-2018,07-02-2018,144000000,17,France,Platform,2.9,4.4,2,Ethereum,6,1,1,3,0,100%,100%,1
939,N,28-02-2018,27-11-2017,200000000,14,USA,"Platform,Business services,Infrastructure,Health",3.2,4.2,4.1,Ethereum,4,1,1,0,1,100%,100%,1
940,Y,30-11-2017,01-11-2017,1181031,17,South Korea,"Cryptocurrency,Platform",3.4,4,4,Ethereum,1,1,1,0,1,94%,100%,1
941,N,15-12-2017,20-11-2017,1172500000,18,Russia,"Software,Smart Contract,Health",3.3,2.9,2.9,Ethereum,1,1,1,0,1,61%,100%,0
942,Y,10-09-2017,10-08-2017,70000000,14,USA,"Internet,Platform,Communication",3.1,3.4,3.9,unknown,unknown,1,1,2,1,0%,100%,0
943,Y,29-11-2017,29-11-2017,1000000000,19,USA,Internet,3.2,4,2.7,unknown,unknown,1,1,0,1,100%,100%,0
944,Y,28-02-2018,15-01-2018,10000000,19,Gibraltar,"Platform,Investment,Smart Contract,Software",2.9,0,0,Ethereum,1,1,1,1,1,68%,100%,0
945,N,24-09-2017,25-08-2017,210000000,10,Chile,Business services,3.1,3,3.5,Ethereum,1,1,1,0,0,70%,100%,1
946,Y,18-01-2018,18-11-2017,8000000,4,Switzerland,Other,1.9,0,0,Ethereum,unknown,1,1,0,0,75%,0%,0
947,N,11-06-2018,11-05-2018,100000000,9,Singapore,Software,2.7,4,4,unknown,3,1,1,0,0,67%,100%,0
948,N,31-03-2018,14-03-2018,425000000,5,Switzerland,Smart Contract,2.4,0,0,Ethereum,2,1,0,0,0,40%,100%,1
949,N,20-11-2017,21-09-2017,560000000,5,Russia,"Cryptocurrency,Business services,Investment,Banking",2.4,0,0,Ethereum,1,1,0,0,0,20%,100%,0
950,N,24-12-2017,28-11-2017,250000000,24,USA,"Software,Business services",2.8,0,0,Ethereum,2,1,1,0,1,88%,100%,0
951,Y,16-02-2018,01-12-2017,122400000,22,Singapore,"Investment,Platform",3,3.6,3.3,Waves,unknown,1,1,0,1,41%,100%,1
952,N,06-01-2018,22-11-2017,500000000,11,Marshall Islands,"Business services,Software",1.8,0,0,Ethereum,2,1,1,0,0,0%,0%,0
953,Y,18-02-2018,01-11-2017,800000000,16,Russia,Other,3.5,4,4,unknown,3,1,1,0,1,0%,100%,0
954,N,31-01-2018,28-12-2017,0,3,Belize,"Banking,Cryptocurrency",1.5,0,0,CryptoNote,unknown,1,0,0,0,0%,100%,0
955,N,27-01-2018,06-01-2018,0,3,UK,"Software,Cryptocurrency,Entertainment",1.5,1,1,Waves,4,1,0,0,1,33%,100%,1
956,Y,29-12-2017,29-11-2017,50000000,11,Russia,"Business services,Platform",2.8,4,3.5,Ethereum,5,1,0,0,0,36%,100%,0
957,Y,05-06-2018,20-04-2018,300000000,14,Estonia,"Artificial Intelligence,Education,Electronics,Infrastructure,Internet,Platform,Software",3.9,3,3.3,Ethereum,1,1,1,0,0,77%,100%,1
958,N,02-03-2018,01-02-2018,99996000,8,Switzerland,Investment,2.3,0,0,Ethereum,unknown,1,1,0,1,75%,75%,0
959,N,15-02-2018,26-11-2017,1500000000,8,Singapore,"Platform,Cryptocurrency,Business services,Investment",1.6,0,0,Waves,unknown,1,0,0,1,0%,0%,0
960,Y,25-07-2017,12-07-2017,13000000,4,China,"Investment,Cryptocurrency",2.5,0,0,Ethereum,1,1,0,0,1,100%,0%,0
961,Y,25-10-2017,26-08-2017,4900000,8,Russia,Communication,2.3,0,0,Waves,3,1,0,0,0,0%,100%,0
962,N,02-04-2018,03-03-2018,264000000,11,Germany,"Business services,Retail,Platform",3.3,3.7,3.5,Ethereum,3,1,1,0,1,100%,100%,0
963,Y,20-02-2018,20-12-2017,75000000,5,Romania,"Cryptocurrency,Business services,Investment,Communication",2.6,3,2.3,Ethereum,1,1,1,0,1,100%,100%,0
964,Y,23-05-2018,14-03-2018,125000000,19,Slovenia,"Communication,Cryptocurrency,Entertainment,Internet,Media,Platform,Smart Contract",2.9,0,0,Ethereum,1,1,1,0,1,79%,100%,1
965,Y,31-12-2017,10-09-2017,10100000,18,Estonia,"Cryptocurrency,Platform",3.4,4.2,4.2,Ethereum,4,1,1,0,1,0%,0%,0
966,Y,10-10-2017,22-08-2017,180000000,34,Singapore,"Investment,Real estate,Platform,Cryptocurrency",4.2,4.4,4,Ethereum,1,1,1,3,1,73%,100%,0
967,N,09-10-2017,09-09-2017,0,2,Australia,"Business services,Cryptocurrency,Investment",1.8,0,0,Ethereum,1,0,0,0,1,100%,100%,0
968,N,29-08-2017,01-08-2017,150000,6,Germany,"Banking,Cryptocurrency",2.3,0,0,unknown,unknown,1,0,0,1,83%,100%,0
969,N,30-04-2018,01-03-2018,11000000,10,Spain,"Investment,Cryptocurrency,Casino & Gambling",2.5,0,0,Waves,4,1,0,0,0,30%,100%,0
